"filename", "language", "JSON", "XML", "Log", "C#", "YAML", "Markdown", "CSS", "PowerShell", "Properties", "comment", "blank", "total"
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\ChunksConverters\MultiSequenceChunksConverter.cs", "C#", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 11, 46
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\ChunksConverters\MultiTrackChunksConverter.cs", "C#", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 26, 95
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\ChunksConverters\SingleTrackChunksConverter.cs", "C#", 0, 0, 0, 93, 0, 0, 0, 0, 0, 8, 38, 139
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Chunks\HeaderChunk.cs", "C#", 0, 0, 0, 51, 0, 0, 0, 0, 0, 79, 22, 152
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Chunks\Info\ChunkType.cs", "C#", 0, 0, 0, 18, 0, 0, 0, 0, 0, 14, 8, 40
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Chunks\Info\ChunkTypesCollection.cs", "C#", 0, 0, 0, 40, 0, 0, 0, 0, 0, 46, 13, 99
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Chunks\Info\StandardChunkIds.cs", "C#", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 6, 21
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Chunks\MidiChunk.cs", "C#", 0, 0, 0, 73, 0, 0, 0, 0, 0, 139, 35, 247
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Chunks\TrackChunk.cs", "C#", 0, 0, 0, 204, 0, 0, 0, 0, 0, 99, 76, 379
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Chunks\UnknownChunk.cs", "C#", 0, 0, 0, 65, 0, 0, 0, 0, 0, 56, 19, 140
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Collections\ChunksCollection.cs", "C#", 0, 0, 0, 100, 0, 0, 0, 0, 0, 140, 38, 278
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Collections\EventsCollection.cs", "C#", 0, 0, 0, 105, 0, 0, 0, 0, 0, 141, 41, 287
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Equality\Chunk\MidiChunkEquality.cs", "C#", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 14, 68
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Equality\Chunk\MidiChunkEqualityCheckSettings.cs", "C#", 0, 0, 0, 9, 0, 0, 0, 0, 0, 8, 3, 20
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Equality\Event\EventsCollectionEquality.cs", "C#", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 9, 45
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Equality\Event\MidiEventEquality.cs", "C#", 0, 0, 0, 196, 0, 0, 0, 0, 0, 2, 42, 240
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Equality\Event\MidiEventEqualityCheckSettings.cs", "C#", 0, 0, 0, 24, 0, 0, 0, 0, 0, 14, 9, 47
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Equality\File\MidiFileEquality.cs", "C#", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 12, 60
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Equality\File\MidiFileEqualityCheckSettings.cs", "C#", 0, 0, 0, 10, 0, 0, 0, 0, 0, 18, 4, 32
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Base\ChannelEvent.cs", "C#", 0, 0, 0, 41, 0, 0, 0, 0, 0, 16, 14, 71
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Base\MetaEvent.cs", "C#", 0, 0, 0, 39, 0, 0, 0, 0, 0, 69, 16, 124
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Base\MidiEvent.cs", "C#", 0, 0, 0, 63, 0, 0, 0, 0, 0, 87, 27, 177
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Base\MidiEventType.cs", "C#", 0, 0, 0, 45, 0, 0, 0, 0, 0, 120, 39, 204
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Base\SysExEvent.cs", "C#", 0, 0, 0, 40, 0, 0, 0, 0, 0, 36, 17, 93
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Base\SystemCommonEvent.cs", "C#", 0, 0, 0, 12, 0, 0, 0, 0, 0, 12, 3, 27
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Base\SystemRealTimeEvent.cs", "C#", 0, 0, 0, 24, 0, 0, 0, 0, 0, 11, 8, 43
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Channel\ChannelAftertouchEvent.cs", "C#", 0, 0, 0, 51, 0, 0, 0, 0, 0, 27, 15, 93
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Channel\ControlChangeEvent.cs", "C#", 0, 0, 0, 60, 0, 0, 0, 0, 0, 30, 16, 106
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Channel\NoteAftertouchEvent.cs", "C#", 0, 0, 0, 60, 0, 0, 0, 0, 0, 29, 16, 105
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Channel\NoteEvent.cs", "C#", 0, 0, 0, 48, 0, 0, 0, 0, 0, 20, 14, 82
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Channel\NoteOffEvent.cs", "C#", 0, 0, 0, 32, 0, 0, 0, 0, 0, 23, 9, 64
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Channel\NoteOnEvent.cs", "C#", 0, 0, 0, 32, 0, 0, 0, 0, 0, 23, 9, 64
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Channel\PitchBendEvent.cs", "C#", 0, 0, 0, 72, 0, 0, 0, 0, 0, 36, 20, 128
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Channel\ProgramChangeEvent.cs", "C#", 0, 0, 0, 51, 0, 0, 0, 0, 0, 25, 15, 91
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Converters\BytesToMidiEventConverter.cs", "C#", 0, 0, 0, 73, 0, 0, 0, 0, 0, 55, 29, 157
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Converters\MidiEventToBytesConverter.cs", "C#", 0, 0, 0, 66, 0, 0, 0, 0, 0, 34, 28, 128
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Info\EventStatusBytes.cs", "C#", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 5, 64
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Info\EventType.cs", "C#", 0, 0, 0, 18, 0, 0, 0, 0, 0, 15, 8, 41
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Info\EventTypesCollection.cs", "C#", 0, 0, 0, 40, 0, 0, 0, 0, 0, 37, 13, 90
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Info\StandardMetaEventStatusBytes.cs", "C#", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 7, 27
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\BaseTextEvent.cs", "C#", 0, 0, 0, 68, 0, 0, 0, 0, 0, 37, 19, 124
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\ChannelPrefixEvent.cs", "C#", 0, 0, 0, 42, 0, 0, 0, 0, 0, 42, 14, 98
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\CopyrightNoticeEvent.cs", "C#", 0, 0, 0, 26, 0, 0, 0, 0, 0, 22, 8, 56
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\CuePointEvent.cs", "C#", 0, 0, 0, 26, 0, 0, 0, 0, 0, 25, 8, 59
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\DeviceNameEvent.cs", "C#", 0, 0, 0, 26, 0, 0, 0, 0, 0, 23, 8, 57
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\EndOfTrackEvent.cs", "C#", 0, 0, 0, 32, 0, 0, 0, 0, 0, 30, 10, 72
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\InstrumentNameEvent.cs", "C#", 0, 0, 0, 26, 0, 0, 0, 0, 0, 25, 8, 59
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\KeySignatureEvent.cs", "C#", 0, 0, 0, 114, 0, 0, 0, 0, 0, 80, 36, 230
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\LyricEvent.cs", "C#", 0, 0, 0, 26, 0, 0, 0, 0, 0, 22, 8, 56
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\MarkerEvent.cs", "C#", 0, 0, 0, 26, 0, 0, 0, 0, 0, 22, 8, 56
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\PortPrefixEvent.cs", "C#", 0, 0, 0, 43, 0, 0, 0, 0, 0, 42, 14, 99
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\ProgramNameEvent.cs", "C#", 0, 0, 0, 26, 0, 0, 0, 0, 0, 24, 8, 58
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\SequenceNumberEvent.cs", "C#", 0, 0, 0, 44, 0, 0, 0, 0, 0, 45, 15, 104
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\SequenceTrackNameEvent.cs", "C#", 0, 0, 0, 26, 0, 0, 0, 0, 0, 24, 8, 58
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\SequencerSpecificEvent.cs", "C#", 0, 0, 0, 63, 0, 0, 0, 0, 0, 44, 18, 125
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\SetTempoEvent.cs", "C#", 0, 0, 0, 68, 0, 0, 0, 0, 0, 55, 24, 147
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\SmpteOffsetEvent.cs", "C#", 0, 0, 0, 99, 0, 0, 0, 0, 0, 94, 28, 221
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\TextEvent.cs", "C#", 0, 0, 0, 26, 0, 0, 0, 0, 0, 22, 8, 56
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\TimeSignatureEvent.cs", "C#", 0, 0, 0, 90, 0, 0, 0, 0, 0, 78, 30, 198
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Meta\UnknownMetaEvent.cs", "C#", 0, 0, 0, 65, 0, 0, 0, 0, 0, 51, 19, 135
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Readers\ChannelEventReader.cs", "C#", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 13, 102
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Readers\EventReaderFactory.cs", "C#", 0, 0, 0, 39, 0, 0, 0, 0, 0, 9, 10, 58
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Readers\IEventReader.cs", "C#", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Readers\MetaEventReader.cs", "C#", 0, 0, 0, 95, 0, 0, 0, 0, 0, 2, 14, 111
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Readers\SysExEventReader.cs", "C#", 0, 0, 0, 27, 0, 0, 0, 0, 0, 2, 10, 39
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Readers\SystemCommonEventReader.cs", "C#", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 5, 34
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Readers\SystemRealTimeEventReader.cs", "C#", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 5, 40
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SysEx\EscapeSysExEvent.cs", "C#", 0, 0, 0, 34, 0, 0, 0, 0, 0, 32, 10, 76
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SysEx\NormalSysExEvent.cs", "C#", 0, 0, 0, 34, 0, 0, 0, 0, 0, 30, 10, 74
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemCommon\MidiTimeCodeComponent.cs", "C#", 0, 0, 0, 14, 0, 0, 0, 0, 0, 27, 8, 49
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemCommon\MidiTimeCodeEvent.cs", "C#", 0, 0, 0, 88, 0, 0, 0, 0, 0, 32, 28, 148
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemCommon\MidiTimeCodeType.cs", "C#", 0, 0, 0, 10, 0, 0, 0, 0, 0, 15, 4, 29
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemCommon\SongPositionPointerEvent.cs", "C#", 0, 0, 0, 76, 0, 0, 0, 0, 0, 26, 22, 124
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemCommon\SongSelectEvent.cs", "C#", 0, 0, 0, 55, 0, 0, 0, 0, 0, 26, 16, 97
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemCommon\TuneRequestEvent.cs", "C#", 0, 0, 0, 32, 0, 0, 0, 0, 0, 17, 10, 59
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemRealTime\ActiveSensingEvent.cs", "C#", 0, 0, 0, 22, 0, 0, 0, 0, 0, 18, 7, 47
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemRealTime\ContinueEvent.cs", "C#", 0, 0, 0, 22, 0, 0, 0, 0, 0, 17, 7, 46
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemRealTime\ResetEvent.cs", "C#", 0, 0, 0, 22, 0, 0, 0, 0, 0, 17, 7, 46
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemRealTime\StartEvent.cs", "C#", 0, 0, 0, 22, 0, 0, 0, 0, 0, 17, 7, 46
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemRealTime\StopEvent.cs", "C#", 0, 0, 0, 22, 0, 0, 0, 0, 0, 17, 7, 46
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\SystemRealTime\TimingClockEvent.cs", "C#", 0, 0, 0, 22, 0, 0, 0, 0, 0, 20, 7, 49
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Writers\ChannelEventWriter.cs", "C#", 0, 0, 0, 52, 0, 0, 0, 0, 0, 1, 10, 63
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Writers\EventWriterFactory.cs", "C#", 0, 0, 0, 29, 0, 0, 0, 0, 0, 9, 13, 51
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Writers\IEventWriter.cs", "C#", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 5, 16
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Writers\MetaEventWriter.cs", "C#", 0, 0, 0, 96, 0, 0, 0, 0, 0, 2, 12, 110
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Writers\SysExEventWriter.cs", "C#", 0, 0, 0, 36, 0, 0, 0, 0, 0, 1, 9, 46
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Writers\SystemCommonEventWriter.cs", "C#", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 7, 43
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\Events\Writers\SystemRealTimeEventWriter.cs", "C#", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 7, 47
